0	3537
100	417
200	446
300	395
400	437
500	436
600	422
700	410
800	422
900	413
1000	395
1100	424
1200	412
1300	418
1400	389
1500	405
1600	434
1700	454
1800	438
1900	442
2000	440
2100	443
2200	428
2300	431
2400	474
2500	447
2600	477
2700	462
2800	483
2900	424
3000	461
3100	462
3200	476
3300	426
3400	460
3500	469
3600	436
3700	484
3800	438
3900	470
4000	448
4100	476
4200	472
4300	400
4400	455
4500	409
4600	433
4700	445
4800	446
4900	438
5000	430
5100	454
5200	443
5300	473
5400	410
5500	436
5600	444
5700	392
5800	415
5900	409
6000	419
6100	460
6200	435
6300	415
6400	388
6500	410
6600	419
6700	413
6800	455
6900	429
7000	447
7100	428
7200	403
7300	402
7400	421
7500	415
7600	459
7700	400
7800	435
7900	384
8000	433
8100	444
8200	398
8300	439
8400	411
8500	439
8600	438
8700	423
8800	426
8900	428
9000	444
9100	409
9200	419
9300	393
9400	429
9500	395
9600	412
9700	419
9800	399
9900	410
10000	465
10100	435
10200	428
10300	366
10400	420
10500	406
10600	444
10700	436
10800	406
10900	398
11000	394
11100	440
11200	407
11300	397
11400	400
11500	406
11600	403
11700	401
11800	403
11900	426
12000	385
12100	393
12200	356
12300	395
12400	395
12500	382
12600	408
12700	379
12800	341
12900	406
13000	409
13100	408
13200	403
13300	412
13400	385
13500	370
13600	398
13700	371
13800	375
13900	375
14000	316
14100	370
14200	355
14300	332
14400	344
14500	352
14600	318
14700	326
14800	346
14900	368
15000	340
15100	294
15200	311
15300	332
15400	352
15500	314
15600	338
15700	311
15800	305
15900	308
16000	302
16100	311
16200	300
16300	285
16400	295
16500	277
16600	285
16700	285
16800	283
16900	236
17000	294
17100	250
17200	250
17300	262
17400	239
17500	216
17600	239
17700	231
17800	225
17900	246
18000	226
18100	217
18200	198
18300	195
18400	189
18500	196
18600	208
18700	199
18800	181
18900	194
19000	176
19100	170
19200	180
19300	144
19400	131
19500	131
19600	164
19700	122
19800	131
19900	139
20000	139
20100	129
20200	116
20300	110
20400	131
20500	119
20600	96
20700	105
20800	95
20900	97
21000	95
21100	72
21200	91
21300	88
21400	87
21500	71
21600	64
21700	60
21800	75
21900	71
22000	64
22100	65
22200	64
22300	60
22400	56
22500	47
22600	47
22700	42
22800	40
22900	43
23000	45
23100	36
23200	32
23300	32
23400	39
23500	30
23600	35
23700	14
23800	26
23900	31
24000	25
24100	27
24200	18
24300	18
24400	17
24500	11
24600	21
24700	17
24800	21
24900	14
25000	17
25100	14
25200	11
25300	4
25400	15
25500	17
25600	9
25700	9
25800	14
25900	8
26000	6
26100	13
26200	9
26300	3
26400	4
26500	1
26600	6
26700	9
26800	5
26900	3
27000	2
27100	1
27200	1
27300	3
27400	2
27500	0
27600	2
27700	2
27800	2
27900	1
28000	2
28100	1
28200	1
28300	2
28400	1
28500	1
28600	0
28700	3
28800	1
28900	0
29000	0
29100	0
29200	0
29300	1
29400	0
29500	0
29600	1
29700	0
29800	1
29900	0
30000	1
30100	0
30200	0
30300	0
30400	0
30500	0
30600	0
30700	0
30800	0
30900	1
31000	1
31100	1
31200	0
31300	0
31400	0
31500	0
31600	0
31700	0
31800	0
31900	0
32000	0
32100	0
32200	0
32300	0
32400	0
32500	0
32600	0
32700	0
32800	0
32900	0
33000	0
33100	0
33200	0
33300	0
33400	0
33500	0
33600	0
33700	0
33800	0
33900	0
34000	0
34100	0
34200	0
34300	0
34400	0
34500	0
34600	0
34700	0
34800	0
34900	0
35000	0
35100	0
35200	0
35300	0
35400	0
35500	0
35600	0
35700	0
35800	0
35900	0
36000	0
36100	0
36200	0
36300	0
36400	0
36500	0
36600	0
36700	0
36800	0
36900	0
37000	0
37100	0
37200	0
37300	0
37400	0
37500	0
37600	0
37700	0
37800	0
37900	0
38000	0
38100	0
38200	0
38300	0
38400	0
38500	0
38600	0
38700	0
38800	0
38900	0
39000	0
39100	0
39200	0
39300	0
39400	0
39500	0
39600	0
39700	0
39800	0
39900	0
40000	0
40100	0
40200	0
40300	0
40400	0
40500	0
40600	0
40700	0
40800	0
40900	0
41000	0
41100	0
41200	0
41300	0
41400	0
41500	0
41600	0
41700	0
