0	64	0
3	1460	0
8	1125	0
9	0	0
15	0	0
24	12	0
24	12	0
26	0	0
28	12	0
31	0	0
33	12	0
37	12	0
39	101	1
39	0	0
43	0	0
55	62	0
56	12	0
59	12	0
65	356	1
67	0	0
80	27	0
84	0	0
90	991	0
91	12	0
116	1460	0
123	1460	0
125	0	0
128	1460	0
129	84	0
131	1136	0
140	0	0
157	0	0
158	20	0
170	0	0
186	381	0
192	0	0
197	158	1
206	12	0
206	12	0
211	0	0
215	0	0
217	12	0
227	12	0
231	0	0
233	12	0
235	1098	0
236	475	0
239	20	0
250	0	0
255	1460	0
266	1460	0
268	1460	0
273	601	0
273	0	0
275	926	0
278	1460	0
279	0	0
280	18	0
281	958	0
282	39	0
282	53	0
282	39	1
282	98	1
287	1460	0
288	39	0
289	1460	0
290	839	0
303	1460	0
305	12	0
305	12	0
306	12	0
318	1460	0
322	185	0
322	12	0
326	12	0
326	0	0
329	1427	1
330	18	0
338	0	0
342	1460	0
343	36	0
345	1460	0
348	1460	0
352	1460	0
355	12	0
357	1460	0
360	396	1
366	1427	1
369	1460	0
371	790	0
371	1460	0
373	1460	0
377	0	0
380	1302	0
381	65	1
384	0	0
411	0	0
411	0	0
415	101	1
423	12	0
427	93	1
447	0	0
453	1460	0
457	1460	0
463	1460	0
464	238	0
467	12	0
478	12	0
480	1460	0
482	323	1
483	1196	0
490	77	1
498	1280	0
513	12	0
516	1460	0
518	0	0
520	1460	0
522	0	0
523	1217	0
524	0	0
536	12	0
547	55	0
551	113	0
555	0	0
557	12	0
559	12	0
562	1460	0
564	1460	0
565	55	0
570	1460	0
576	0	0
581	1460	0
590	0	0
601	1460	0
602	12	0
603	12	0
603	12	0
603	0	0
603	12	0
609	1280	0
610	12	0
611	34	0
612	0	0
620	1460	0
625	1460	0
626	1460	0
630	1460	0
631	367	0
633	12	0
639	0	0
641	1460	0
643	0	0
648	1460	0
654	81	0
659	12	0
662	1460	0
663	328	1
667	1460	0
671	1460	0
672	12	0
691	1460	0
693	4	0
705	1460	0
706	0	0
706	0	0
708	12	0
710	1280	0
715	1460	0
716	12	0
717	1460	0
718	1460	0
722	1460	0
726	1460	0
728	0	0
729	0	0
731	1460	0
733	0	0
735	1185	0
737	1460	0
738	147	1
738	0	0
742	1460	0
745	96	0
748	1460	0
751	1460	0
755	1460	0
759	1118	1
760	12	0
760	1460	0
762	1460	0
763	12	0
764	0	0
767	1460	0
769	1460	0
770	1460	0
772	0	0
772	0	0
773	1460	0
777	1460	0
781	1460	0
782	1460	0
784	1460	0
786	12	0
786	0	0
788	1460	0
790	1460	0
792	12	0
794	1460	0
795	0	0
795	1460	0
797	654	0
797	1460	0
799	1460	0
801	12	0
802	12	0
808	1302	0
809	28	0
814	1063	0
822	1460	0
823	12	0
826	1280	0
842	1460	0
848	1460	0
850	1217	0
851	113	0
861	1460	0
863	0	0
869	0	0
877	1460	0
881	20	0
887	1460	0
891	1460	0
892	1185	0
893	12	0
893	101	1
894	12	0
898	0	0
905	0	0
908	1460	0
911	1460	0
912	1460	0
913	1427	1
916	1460	0
920	1460	0
922	12	0
925	1460	0
927	1460	0
928	1460	0
929	1460	0
931	1460	0
932	1460	0
933	1460	0
935	12	0
936	1460	0
938	1302	0
939	1280	0
940	1460	0
945	20	0
947	1460	0
949	1460	0
951	272	0
952	1427	1
954	12	0
954	391	0
954	0	0
954	0	0
957	8	0
963	1460	0
974	108	1
978	1460	0
980	1460	0
982	0	0
982	88	1
984	1460	0
985	1217	0
987	113	0
989	12	0
993	0	0
1012	0	0
1022	0	0
1031	1460	0
1033	1460	0
1035	1185	0
1036	0	0
1038	1080	1
1039	12	0
1040	1280	0
1043	12	0
1046	98	1
1050	237	0
1051	0	0
1051	0	0
1059	0	0
1059	0	0
1062	1255	1
1073	0	0
1081	949	0
1082	0	0
1085	0	0
1087	1460	0
1089	960	0
1097	1460	0
1098	0	0
1099	0	0
1099	0	0
1099	-6	0
1103	0	0
